38.882836459,7.19283367434787e-7,1.8067427453363516e-7,0.08670307861649337,0.27890989538881095,0.07027336865307703,39.291164964,3.320884529894468e-6,7.910144762877896e-8,0.07782033470507554,0.26935073281123734,0.06583687083249497
38.375016575,3.449782982138825e-5,2.916197934301731e-6,0.09508829195068744,0.2843564564731739,0.07279960854003713,39.274693414,1.2287905396699473e-5,1.9856372919927705e-8,0.08818700137174222,0.28135073281123735,0.06742179176552054
38.266973146,2.290907868079042e-5,8.150674961671188e-7,0.09139027485620597,0.28876980121766455,0.07399068843958216,39.332792529,1.4707065254556833e-7,1.0152934862060072e-8,0.08006803840877925,0.2659444415911583,0.06714800526885137
38.302161718,3.862109828061078e-6,6.301915648257922e-7,0.08866936594076898,0.27662971274149467,0.06726310407437676,39.331828111,2.8247865291600693e-5,4.0983719556463646e-8,0.08937885322359408,0.2569444415911583,0.06510462194798963
35.504140452,9.038989418738077e-5,1.306558566361101e-6,0.10065836686064106,0.2791115749494036,0.07407780303500329,35.483083825,5.554368120378255e-7,2.2878950680985087e-9,0.08234774211248296,0.2669444415911583,0.06634994860942738
35.188587022,3.613449461771744e-5,1.2734170983809466e-7,0.08037879634071265,0.28768012108185737,0.06763940147224144,35.87381168,5.136268140870259e-6,2.1972213272034947e-7,0.07950311248285333,0.2679444415911583,0.06461273446447469
36.04219671,1.8214031904598974e-5,5.248723488770387e-6,0.09565600265272312,0.25191464671211183,0.06762535731391445,36.351530138,6.265943357607209e-6,2.4466071836572543e-6,0.08818700137174222,0.2649444415911583,0.06504352680010612
35.890663673,1.3223645599726318e-5,1.3550040464633592e-6,0.09121024292938232,0.26111818186417035,0.06862701317131706,36.686590779,1.6877597245526104e-5,1.0324210946567773e-7,0.07894018655692739,0.27135073281123734,0.06703868193481945
36.233369627,0.00019702149889508897,1.8540238151971537e-6,0.10102370322194971,0.29072296481947796,0.06889655478811335,36.857115844,5.8954336915979865e-6,2.5790604507442733e-8,0.08524237174211259,0.2549444415911583,0.06741451658203582
36.471584482,1.1472740092276534e-5,6.389184728283787e-7,0.08194472207283318,0.28045179151722427,0.06857783588940264,37.105463166,5.561533777962508e-5,3.0220160470313477e-6,0.08465944581618666,0.28994444159115834,0.06966056430657666
36.371048748,1.8869927948713646e-5,7.53257779764375e-8,0.09086629458928173,0.2895922824598834,0.07425697148697283,37.183123175,2.1146226930004915e-5,1.482921005556146e-6,0.08700314951989037,0.27794444159115833,0.06808925821453271
35.211561222,1.1053493524617116e-5,4.673560792575538e-7,0.07911014487645698,0.2687832318861687,0.06870324082233077,35.239949493,3.4992910010656016e-7,1.1212413413376594e-6,0.07894018655692739,0.25935073281123733,0.06258930351602975
35.128179694,1.1621198514830699e-5,6.530266410662002e-8,0.08166818396752064,0.25968508582146443,0.0659314445724584,35.735285322,6.660316023119026e-8,3.6162295007915104e-6,0.07950311248285333,0.26835073281123734,0.06690695561185829
35.414265023,8.109629939182559e-5,2.7985841475756474e-6,0.09750094365104449,0.28112105234404255,0.07032911953624965,36.11141452,8.394255451365537e-6,1.0147557826995684e-6,0.07950311248285333,0.2619444415911583,0.06450430953122054
35.683230194,0.00019032245539148877,1.8811623581881482e-6,0.10055336733398265,0.2954472844025032,0.0719137253857855,36.475402726,4.458606853309145e-5,1.2158206835625106e-6,0.09118163100137186,0.2679444415911583,0.07012350279148065
35.972022334,0.00010375428557202754,1.1535935350766935e-6,0.09846621399948748,0.29794040356091583,0.06864755990284829,36.752720835,3.045072140159019e-6,2.5667011358178524e-7,0.08700314951989037,0.27594444159115833,0.06548524178675372
36.172410094,2.0345933386493216e-6,1.8593747921633573e-7,0.08924562815258459,0.25602795737474476,0.0714706545073793,36.960580125,2.813615694374828e-7,4.4362816768387115e-8,0.08063496433470517,0.2629444415911583,0.06642872205711466
36.397333384,2.1448367322657503e-6,5.709047841176949e-9,0.08302078841794873,0.2690068558755365,0.06765561389729749,37.229534735,4.147729518752971e-7,1.549776666456946e-6,0.08177481618655703,0.27335073281123734,0.06177370118293781
34.987172688,1.4722401597359187e-5,7.590994564637946e-7,0.07942632895527534,0.2760966758716745,0.06825407914188061,35.258287182,1.387366737687852e-6,4.834982337872703e-6,0.07837926063100147,0.2679444415911583,0.06560408758227876
35.066035237,5.084801501390919e-5,3.488233419729996e-7,0.07448219069500174,0.27772372805030965,0.06991528712190824,35.765705384,1.622734981898954e-5,1.204893750601099e-7,0.0767084828532237,0.25935073281123733,0.06894194965023355
35.473840443,1.1822557675813245e-5,1.1128561407239016e-6,0.08953034606956475,0.27162111990083976,0.07082446029588726,36.094320779,3.228641838129216e-5,2.6988122845729566e-7,0.07782033470507554,0.2818713255724309,0.06678585092507196
35.776551463,4.2414841485786905e-5,8.413605154084938e-9,0.07599043411028714,0.28889798240996745,0.06930418020518413,36.523080277,7.815684105108457e-6,2.5080491516677043e-6,0.07837926063100147,0.27594444159115833,0.06752872753021928
36.018930548,3.707139229905118e-5,5.094276377473434e-9,0.07370462189178924,0.27015928556471114,0.07050883153484257,36.766880099,1.9855888055101632e-5,5.989346581271596e-8,0.07782033470507554,0.2808713255724309,0.06506379269514333
36.252772254,1.4907438829258298e-5,4.216683362782889e-9,0.08368586224251573,0.29259453063244134,0.07171462323076522,37.028849314,1.3679694941632591e-5,3.8301128048144254e-7,0.09118163100137186,0.2529444415911583,0.06688546086216497
36.507520846,2.5559197398272496e-5,2.61953087363862e-7,0.08013360814184187,0.2684904591151944,0.06755862051892293,37.409542327,8.11675006095369e-7,1.344904790765396e-7,0.0834995939643348,0.2719444415911583,0.06943821480070557
35.279093405,6.245382235042787e-8,8.813453014540672e-7,0.08582270853940209,0.27567832684370214,0.07208567120584818,35.374399161,7.913846466259323e-5,4.22279599205376e-7,0.07615555692729777,0.29135073281123736,0.06461768609720475
