1.0e-5,-2068.267976121951,-1951.8995132251218,-1991.7158331221497,-1979.6546247724866,-2144.485417708914,-2274.243150521413,-2141.6603014996613,-1723.818117013082,-1944.640453420735,-1992.1092100699648,0.1841834784383318,0.1856008889259982,0.180490150280199,0.1870971687149795,0.1847365140028887,0.18430348335795754,0.18193248927083117,0.18439104671014062,0.18450039248032052,0.1836667336687955,-2068.267977963786,-1951.8995150811306,-1991.7158349270512,-1979.6546266434584,-2144.4854195562793,-2274.2431523644477,-2141.6603033189863,-1723.8181188569924,-1944.6404552657389,-1992.109211906632
0.026325263157894737,-2095.8556188680527,-2211.734489331369,-2284.622012630927,-2017.87378522413,-2193.210974062053,-2390.5838060968454,-2229.2616753541793,-2282.616732803015,-2402.2606598192547,-2085.2893988728624,0.1925743383909242,0.18980888961460196,0.1931480322528168,0.1913895861621588,0.18910870486320241,0.19923534894525688,0.1955085085956899,0.19260022505225505,0.19149534992329767,0.19268017357428147,-2095.8606884381884,-2211.7394861003377,-2284.627097303705,-2017.8788236053513,-2193.215952398474,-2390.589051019837,-2229.2668221671174,-2282.621803054624,-2402.265700984735,-2085.294471229137
0.05264052631578947,-2355.899330928023,-2336.028883189757,-2208.8268620916947,-2325.7523049633814,-2199.8108129904303,-2340.781325288084,-2388.8933023664918,-2186.8753339325476,-2466.0270076732795,-2470.4377823320197,0.20372590052400072,0.19839010894358033,0.2027971153663028,0.20285951980863948,0.20198253024220159,0.1960095487101178,0.208745701348621,0.20631913494626739,0.19940561446295374,0.19552761536081958,-2355.9100551666506,-2336.0393265495077,-2208.837537438583,-2325.7629835952725,-2199.821445457129,-2340.791643333891,-2388.904290850077,-2186.8861946804004,-2466.037504489775,-2470.4480750086013
0.07895578947368422,-2131.6728368308154,-2480.709496015844,-2394.6221188383734,-2487.763013394139,-2280.399621738508,-2445.343835015648,-2694.500277573843,-2190.0590224139773,-2298.9579734548606,-2602.7152838534635,0.22283179899008226,0.2175217206474293,0.2106333591117351,0.21978002104390637,0.21555580677226222,0.21488709461543404,0.21760367201906516,0.22103606390644784,0.2154482637139141,0.21488141722216147,-2131.6904306914244,-2480.7266706150253,-2394.6387495615313,-2487.780366299211,-2280.4166411174074,-2445.360801595851,-2694.5174586435596,-2190.076474490905,-2298.974984342613,-2602.7322499854035
0.10527105263157895,-2557.0424510125813,-2788.0123248741397,-2432.7019407426615,-2634.955125909035,-2748.3290656024487,-2750.715084473011,-2755.6557702687965,-2485.294287851452,-2486.007994032565,-2682.786504351358,0.2280324413172194,0.23386998945072573,0.2404210407329865,0.23178027039545268,0.22664039027187752,0.23905077671221928,0.23079666447730168,0.2416862038844268,0.23497007723646918,0.23422534177536058,-2557.066456227713,-2788.036944614108,-2432.7272501186944,-2634.9795256620787,-2748.3529242749014,-2750.7402495999077,-2755.6800664766097,-2485.319730412541,-2486.0327295799325,-2682.8111614996396
0.1315863157894737,-2706.6487285623193,-2822.4043805198753,-2947.0350896748737,-2804.3759452062377,-2781.3295231408447,-2623.5321624723674,-2467.0088146736157,-2565.1296893334966,-2569.7981510558393,-2793.2582672199137,0.25009301308575427,0.2427839903853928,0.2503869274887586,0.2404291189457191,0.24569581178251865,0.25113040565907413,0.24228403344444593,0.24937898941612865,0.24632373915444886,0.23961128138697027,-2706.681637380516,-2822.436327570703,-2947.0680371681838,-2804.407582388208,-2781.361853347522,-2623.565207797231,-2467.040695936951,-2565.162504195949,-2569.830563889166,-2793.289796785653
0.15790157894736842,-2650.59891458854,-2831.0970686129995,-2752.0128706560727,-2891.416014793565,-2877.8578102453243,-2653.0046580988223,-2936.9126370954423,-2921.6645300894634,-2963.2192453977627,-2748.6702849077997,0.2500709353927186,0.2561001705346051,0.25056735319693657,0.2651331426473575,0.2541318384238246,0.2684099120143467,0.25918333213449124,0.24976176126809546,0.250779838914941,0.2619315658791086,-2650.6384011840873,-2831.1375072342958,-2752.052435636775,-2891.45787973542,-2877.897938063872,-2653.0470404477346,-2936.9535625528233,-2921.7039678659285,-2963.2588439302954,-2748.7116443156283
0.18421684210526315,-2785.147316763495,-2937.7444797166527,-3000.6864001550784,-3084.767675903422,-2783.1084783565366,-2836.001174231998,-3035.720082685471,-2952.7367761952487,-2896.9742743640163,-2880.364474926075,0.2721407522914295,0.26359363256883667,0.2550804893042773,0.2713519316840657,0.2642816095618145,0.26010476791589876,0.27283977707996104,0.2647837010643509,0.26139182864346694,0.25466321048184837,-2785.19744967349,-2937.7930381032434,-3000.7333902773007,-3084.817663499376,-2783.1571634800766,-2836.04908991096,-3035.7703443676055,-2952.7855538124995,-2897.022427141241,-2880.4113881785106
0.21053210526315788,-2886.1568995147627,-3041.0396258318756,-2906.4957130750668,-2916.67365850368,-2874.7037848527107,-2725.227746902644,-2912.3831411720066,-2891.67077812767,-2966.313087644271,-3013.49499958326,0.26734920239539856,0.264560577387838,0.2731963487820883,0.27428348533211977,0.2725890903648357,0.2752649924877698,0.2688106840362312,0.2661033996751718,0.2627818333299434,0.26727309268811394,-2886.2131851051836,-3041.095324327203,-2906.553229677526,-2916.731403983286,-2874.761173607777,-2725.2856990210175,-2912.439734451234,-2891.7268014366214,-2966.368411656867,-3013.5512691501435
0.23684736842105264,-2891.2326121578276,-2801.3047970617536,-2847.939749012911,-2829.882770851273,-2842.333845720182,-3027.662124483441,-3091.5850563133326,-3067.8265959240616,-2852.5967582768444,-2951.1243029484476,0.275330176589553,0.2762350613879932,0.2771437959663753,0.26512165205081173,0.27813287088269645,0.2698367244131849,0.2740909024968814,0.2755983632903274,0.28637583611742523,0.2776798117835825,-2891.2978233855997,-2801.370222609109,-2848.0053897916596,-2829.9455642168728,-2842.399720758722,-3027.7260346015214,-3091.649974022297,-3067.891870671148,-2852.664585640008,-2951.190070681132
