6.1602e-30,1.3762e-29,2.8876e-29,5.6949e-29,1.0565e-28,1.8414e-28,3.0212e-28,4.8843e-28,6.7835e-25,1.7544e-24,1.6206e-21,1.6437e-18,4.2492e-18,1.0354e-17,6.8824e-16,7.781e-15,1.4105e-13,3.9962e-13,9.3426e-11,8.102e-10,1.042e-08,7.0592e-08,2.3509e-07,6.6452e-07,1.9382e-06,4.7859e-06,1.0962e-05,2.3657e-05,4.812e-05,9.3936e-05,0.00017575,0.00031383,0.00053995,0.00089748,0.0014392,0.0022374,0.0033865,0.0050007,0.0072301,0.010246,0.014249,0.019455,0.026059,0.034215,0.043992,0.055346,0.068118,0.082036,0.096735,0.11182,0.1269,0.14161,0.15565,0.16879,0.1809,0.1919,0.20184,0.2108,0.21894,0.2264,0.23327,0.23955,0.24506,0.24952,0.25257,0.25388,0.25324,0.25057,0.24601,0.23976,0.23203,0.22295,0.21253,0.20067,0.18734,0.17257,0.1566,0.13988,0.12297,0.10645,0.09084,0.076477,0.063551,0.052108,0.0421,0.033452,0.026075,0.019892,0.01482,0.010758,0.0076026,0.0052212,0.003484,0.0022578,0.001419,0.00086327,0.00051003,0.00029117,0.00016018,8.5055e-05,4.3469e-05,2.1556e-05,1.0271e-05,4.5849e-06,1.9145e-06,7.5193e-07,2.9958e-07,1.1446e-07,3.1728e-08,6.7863e-09,7.3496e-10,3.5975e-12,6.4096e-15,2.3448e-15,1.7746e-19,2.5929e-20,2.3399e-22,8.5622e-23,1.2142e-23,5.3267e-24,2.1977e-24,8.5283e-25,1.3196e-26,5.2186e-27,2.6917e-31,1.8245e-32,9.7103e-33,5.0624e-33
1.1561e-29,2.5823e-29,2.2922e-28,5.6005e-28,1.301e-27,2.8677e-27,5.9886e-27,1.1861e-26,8.5366e-24,2.1887e-23,3.2168e-21,3.3087e-18,1.0801e-17,2.6643e-17,1.4506e-15,2.6652e-13,1.9152e-12,4.819e-12,1.6673e-09,1.142e-08,4.9745e-08,2.0959e-07,6.1682e-07,1.6141e-06,4.3098e-06,1.0137e-05,2.2343e-05,4.6665e-05,9.2373e-05,0.00017585,0.00032153,0.00056272,0.00094999,0.0015507,0.0024449,0.003739,0.0055682,0.0080917,0.011514,0.016065,0.022005,0.029613,0.039127,0.050718,0.064431,0.080154,0.097613,0.11639,0.13595,0.15575,0.17527,0.19404,0.21171,0.22803,0.24287,0.25621,0.2681,0.27873,0.28831,0.29706,0.30513,0.3125,0.319,0.32429,0.32793,0.32952,0.32881,0.32574,0.32045,0.31321,0.30422,0.29361,0.28128,0.26707,0.25081,0.23253,0.21249,0.19126,0.16957,0.14817,0.12775,0.10875,0.091433,0.075879,0.062056,0.049909,0.039374,0.030399,0.022922,0.016846,0.012058,0.008394,0.0056829,0.003741,0.0023922,0.0014843,0.00089619,0.00052457,0.0002971,0.00016312,8.6629e-05,4.476e-05,2.2307e-05,1.0527e-05,4.7058e-06,2.0046e-06,8.5281e-07,3.4717e-07,1.1309e-07,3.4357e-08,5.7045e-09,4.4552e-10,2.293e-12,8.8971e-13,2.377e-15,5.5818e-19,2.0866e-19,4.3681e-20,2.3847e-23,1.0458e-23,4.3134e-24,1.6732e-24,2.3396e-26,9.3394e-27,1.6857e-28,7.9059e-29,3.4926e-29,1.4503e-29
2.1012e-29,4.6926e-29,4.463e-28,1.0947e-27,2.5516e-27,5.6398e-27,1.1803e-26,2.3399e-26,1.6638e-23,4.2653e-23,1.0614e-20,6.4608e-18,2.2604e-17,1.1324e-13,2.9811e-13,1.971e-12,3.0674e-11,7.6709e-11,5.8296e-09,3.4277e-08,1.3177e-07,4.8224e-07,1.345e-06,3.3904e-06,8.6268e-06,1.9702e-05,4.2361e-05,8.6518e-05,0.00016796,0.00031384,0.00056371,0.00097083,0.0016135,0.0025934,0.0040282,0.0060698,0.0089045,0.012745,0.017859,0.024539,0.03311,0.043911,0.057215,0.073195,0.091846,0.11294,0.13606,0.16057,0.18575,0.21086,0.23524,0.25832,0.27972,0.29919,0.31664,0.3321,0.34572,0.35775,0.36852,0.37832,0.38735,0.39564,0.40299,0.409,0.41318,0.41504,0.41432,0.41095,0.40513,0.39713,0.3872,0.37536,0.36144,0.3451,0.32608,0.30431,0.28009,0.25411,0.22727,0.20053,0.17473,0.15045,0.12801,0.10754,0.089038,0.072491,0.057886,0.045234,0.034526,0.025694,0.01863,0.013146,0.0090293,0.0060357,0.0039239,0.0024794,0.0015263,0.00091264,0.00052917,0.00029801,0.00016262,8.6314e-05,4.42e-05,2.1514e-05,9.9506e-06,4.3946e-06,1.9172e-06,7.9814e-07,2.7453e-07,8.8375e-08,1.6623e-08,1.6895e-09,1.9835e-11,2.8546e-12,7.2387e-14,1.105e-18,4.1621e-19,8.6964e-20,4.5369e-23,1.9889e-23,8.1991e-24,3.1788e-24,3.9284e-26,1.571e-26,3.3407e-28,1.5676e-28,6.9253e-29,2.8756e-29
3.6984e-29,8.2585e-29,8.4268e-28,2.0748e-27,4.851e-27,1.075e-26,2.2545e-26,4.4742e-26,3.1422e-23,8.0546e-23,2.0266e-20,1.2253e-17,4.312e-17,2.956e-13,8.1511e-13,1.1539e-11,1.3673e-10,2.7461e-09,2.0515e-08,1.0089e-07,3.3651e-07,1.086e-06,2.8722e-06,6.9635e-06,1.6898e-05,3.7409e-05,7.8334e-05,0.00015627,0.00029725,0.00054483,0.0009612,0.0016289,0.0026656,0.0042204,0.0064609,0.0095963,0.013873,0.019564,0.027001,0.036537,0.048558,0.06345,0.081506,0.10287,0.12746,0.15488,0.1845,0.21546,0.24678,0.27751,0.30686,0.33417,0.35907,0.38133,0.40095,0.41806,0.4329,0.44585,0.45733,0.46775,0.47736,0.48624,0.49417,0.50072,0.50531,0.50743,0.50676,0.50329,0.49722,0.48888,0.47847,0.46596,0.45101,0.43309,0.41176,0.38687,0.35873,0.32812,0.29613,0.26392,0.23249,0.20254,0.17444,0.14838,0.12439,0.10253,0.082886,0.065571,0.050677,0.038201,0.028072,0.020093,0.014012,0.0095202,0.0063009,0.0040608,0.0025539,0.0015637,0.00093065,0.00053906,0.00030308,0.00016573,8.747e-05,4.4024e-05,2.1113e-05,9.6809e-06,4.3448e-06,1.8574e-06,6.7889e-07,2.3476e-07,5.3203e-08,6.7947e-09,2.1418e-10,6.8081e-11,1.6371e-13,7.6622e-15,1.0401e-16,2.7923e-19,5.8504e-21,2.3615e-21,1.51e-23,5.8516e-24,6.394e-26,2.5622e-26,6.4128e-28,3.0104e-28,1.3299e-28,5.5219e-29
7.3095e-29,1.6247e-28,1.587e-27,3.8965e-27,9.0906e-27,2.0113e-26,1.0405e-23,2.6627e-23,1.214e-22,2.9197e-22,2.1167e-19,1.7377e-16,8.6324e-16,1.2308e-12,1.5146e-11,1.6777e-10,2.9275e-09,1.5162e-08,7.9016e-08,2.874e-07,8.4549e-07,2.4385e-06,6.0869e-06,1.4125e-05,3.2625e-05,6.9783e-05,0.00014194,0.00027603,0.00051369,0.00092274,0.001598,0.0026638,0.0042914,0.0066931,0.0101,0.014789,0.021073,0.029283,0.03981,0.053051,0.069435,0.089373,0.11315,0.14084,0.17224,0.20676,0.24348,0.28128,0.31889,0.35516,0.38915,0.4202,0.44793,0.47225,0.49325,0.51121,0.52651,0.53965,0.55118,0.56159,0.57125,0.58025,0.58838,0.59518,0.60003,0.60236,0.60186,0.59853,0.59262,0.58448,0.57427,0.56185,0.54668,0.528,0.50518,0.47793,0.44654,0.41189,0.37524,0.3379,0.30103,0.26539,0.23143,0.19934,0.16922,0.14123,0.1156,0.092596,0.072472,0.055345,0.041222,0.029923,0.021176,0.014612,0.0098295,0.0064451,0.0041262,0.0025735,0.0015614,0.00092212,0.00052853,0.00029425,0.00015798,8.0954e-05,3.9543e-05,1.846e-05,8.3903e-06,3.6272e-06,1.3556e-06,4.8065e-07,1.1624e-07,1.7341e-08,1.1138e-09,3.4617e-10,3.0757e-12,1.5419e-14,2.2078e-16,1.136e-18,1.1634e-20,4.6954e-21,2.7076e-23,1.0505e-23,1.3425e-25,5.5671e-26,7.6527e-27,3.1505e-27,2.4732e-28,1.0269e-28
1.237e-28,2.7473e-28,2.8253e-27,6.9554e-27,1.6263e-26,3.6049e-26,2.0359e-23,5.2101e-23,2.2703e-22,5.443e-22,4.1672e-19,3.4412e-16,3.8967e-15,8.8057e-12,3.5436e-10,2.6879e-09,1.1718e-08,4.6496e-08,2.0228e-07,6.6049e-07,1.8266e-06,4.9438e-06,1.1892e-05,2.6788e-05,5.9731e-05,0.00012448,0.00024743,0.00047122,0.00086062,0.0015184,0.0025854,0.0042429,0.0067337,0.010349,0.015397,0.022229,0.031224,0.042758,0.057258,0.07514,0.096838,0.12275,0.15311,0.1879,0.22673,0.26876,0.31278,0.35734,0.4009,0.44211,0.47995,0.51373,0.54322,0.56846,0.58973,0.60746,0.62221,0.63462,0.64535,0.65503,0.66407,0.67261,0.68049,0.6872,0.69209,0.69458,0.69438,0.69149,0.68622,0.67892,0.6697,0.65828,0.64391,0.62556,0.60238,0.57391,0.54042,0.50285,0.46255,0.42099,0.3794,0.33858,0.29899,0.26082,0.22423,0.18952,0.15709,0.12743,0.10103,0.078193,0.059051,0.043492,0.031249,0.021909,0.014987,0.010003,0.0065214,0.0041452,0.0025646,0.0015446,0.00090276,0.00051197,0.00027985,0.00014616,7.2822e-05,3.4681e-05,1.6016e-05,7.0332e-06,2.7056e-06,9.9218e-07,2.6213e-07,4.9482e-08,6.5354e-09,9.9542e-10,4.5096e-11,1.4675e-11,4.4564e-16,1.0937e-17,3.5731e-18,8.9898e-19,2.6685e-21,1.132e-21,4.4496e-22,9.2522e-26,1.5089e-26,6.198e-27,4.4545e-28,1.8495e-28
2.0351e-28,4.5159e-28,4.878e-27,1.2038e-26,2.8203e-26,6.2618e-26,3.8578e-23,9.8732e-23,4.1223e-22,9.853e-22,7.9605e-19,1.6451e-14,8.8822e-14,5.8808e-11,1.7691e-09,1.0175e-08,3.8003e-08,1.3238e-07,4.8663e-07,1.4584e-06,3.8203e-06,9.7705e-06,2.2667e-05,4.957e-05,0.00010684,0.00021691,0.00042127,0.0007855,0.0014076,0.0024389,0.0040823,0.0065947,0.010309,0.015613,0.022899,0.032597,0.045135,0.060912,0.08035,0.10383,0.13175,0.16444,0.20203,0.24435,0.29081,0.34028,0.39125,0.44193,0.49052,0.53552,0.57585,0.61092,0.64068,0.66537,0.68551,0.70174,0.71478,0.72542,0.73444,0.74255,0.75025,0.75774,0.76485,0.7711,0.77582,0.77843,0.77866,0.77654,0.77241,0.76663,0.75924,0.7498,0.73735,0.72058,0.69841,0.67021,0.63617,0.59725,0.55488,0.51059,0.4656,0.42069,0.37625,0.33245,0.28949,0.24781,0.20804,0.17096,0.13735,0.10777,0.082553,0.061714,0.045037,0.032092,0.022329,0.015169,0.010069,0.0065189,0.0041087,0.0025201,0.0014994,0.00086463,0.00048026,0.00025507,0.0001293,6.2657e-05,2.9353e-05,1.3077e-05,5.1581e-06,1.9469e-06,5.5091e-07,1.2134e-07,2.223e-08,3.8486e-09,2.9861e-10,3.0987e-11,2.7833e-14,4.6768e-15,7.1567e-18,1.8255e-18,1.8579e-20,2.2324e-21,8.7959e-22,1.5233e-25,2.9371e-26,1.2111e-26,9.2284e-28,3.9299e-28
1.448e-27,3.0646e-27,1.2763e-26,2.8672e-26,6.2093e-26,1.2933e-25,7.0831e-23,1.8125e-22,1.0288e-18,2.649e-18,2.3619e-13,1.6872e-12,5.8015e-12,1.2907e-10,3.8597e-09,2.7441e-08,9.7817e-08,3.1499e-07,1.0555e-06,2.9939e-06,7.5452e-06,1.8488e-05,4.1637e-05,8.8762e-05,0.00018571,0.00036813,0.00069955,0.0012782,0.0022483,0.0038265,0.0062966,0.010011,0.015411,0.022995,0.033245,0.046654,0.063678,0.084687,0.11004,0.14003,0.17491,0.21491,0.25999,0.30982,0.36355,0.41979,0.4767,0.53222,0.58432,0.6314,0.67242,0.70696,0.7352,0.75768,0.77516,0.78853,0.79866,0.80649,0.81288,0.81864,0.82432,0.83016,0.83603,0.84147,0.84582,0.84852,0.84932,0.84829,0.84578,0.84215,0.83737,0.83085,0.8214,0.80749,0.78779,0.76152,0.72878,0.6905,0.6481,0.60307,0.55658,0.50924,0.46132,0.41291,0.36422,0.31581,0.26859,0.22366,0.18215,0.14494,0.11267,0.08553,0.063424,0.045953,0.032531,0.022497,0.015204,0.010022,0.0064304,0.0040125,0.0024268,0.0014206,0.00080038,0.00043124,0.00022178,0.00010898,5.1626e-05,2.3248e-05,9.3398e-06,3.595e-06,1.0608e-06,2.5256e-07,5.1042e-08,9.0822e-09,5.9105e-10,6.0528e-11,7.7074e-14,1.8111e-14,1.3761e-17,3.5375e-18,4.1145e-20,5.9742e-21,1.6839e-21,2.6085e-25,6.2235e-26,2.6246e-26,3.3584e-27,1.4486e-27
2.7265e-27,1.4107e-25,3.6005e-25,8.4175e-25,1.8527e-24,3.838e-24,5.9512e-20,1.526e-19,2.4189e-18,2.4952e-17,4.7045e-13,3.3437e-12,7.6601e-11,1.8233e-09,1.6291e-08,8.2625e-08,2.6238e-07,7.6791e-07,2.3233e-06,6.1808e-06,1.489e-05,3.4828e-05,7.5824e-05,0.00015704,0.00031837,0.00061497,0.0011416,0.0020416,0.0035211,0.0058813,0.0095072,0.014867,0.022526,0.033098,0.047148,0.06521,0.087716,0.11495,0.14712,0.18433,0.22665,0.2741,0.32645,0.38315,0.44315,0.50479,0.56597,0.62442,0.67796,0.72497,0.76455,0.79651,0.82134,0.83989,0.85323,0.86245,0.86859,0.87269,0.87569,0.87843,0.88152,0.88523,0.88949,0.89386,0.89769,0.90048,0.90198,0.90231,0.90181,0.90083,0.89925,0.89639,0.89086,0.88094,0.86512,0.84247,0.81298,0.77752,0.73742,0.69405,0.64838,0.60079,0.55132,0.4999,0.4467,0.39242,0.33817,0.28544,0.23572,0.19032,0.15019,0.11583,0.087325,0.064363,0.046378,0.03266,0.022477,0.015088,0.0098558,0.0062574,0.0038484,0.0022887,0.0013096,0.00071714,0.00037519,0.00018769,9.0399e-05,4.1448e-05,1.7142e-05,6.8182e-06,2.1628e-06,5.8951e-07,1.5095e-07,3.5105e-08,5.8884e-09,4.2911e-10,1.5709e-12,3.9799e-14,2.481e-16,6.6205e-18,7.9096e-20,1.1238e-20,3.1222e-21,4.4252e-25,1.2486e-25,5.3717e-26,8.9828e-27,3.9354e-27
5.0193e-27,2.7996e-25,7.1058e-25,1.6609e-24,3.6542e-24,2.5512e-22,1.2004e-19,3.1812e-19,4.6985e-17,1.9512e-16,9.0774e-13,9.374e-12,1.8608e-10,4.7694e-09,3.746e-08,1.8107e-07,5.5453e-07,1.5655e-06,4.5241e-06,1.1631e-05,2.7283e-05,6.1912e-05,0.00013164,0.00026684,0.00052777,0.0009977,0.0018148,0.0031828,0.0053889,0.0088394,0.014041,0.021593,0.032194,0.046568,0.065341,0.089043,0.11802,0.15237,0.19207,0.23694,0.28676,0.34127,0.40005,0.46235,0.5269,0.5919,0.65508,0.71402,0.76653,0.81108,0.84696,0.8743,0.89391,0.90701,0.91493,0.91898,0.92031,0.92003,0.9191,0.91839,0.91854,0.91984,0.92226,0.9254,0.92867,0.93158,0.93391,0.93578,0.93752,0.93946,0.94143,0.94265,0.94163,0.93654,0.92574,0.90819,0.8838,0.8533,0.8179,0.77872,0.73644,0.69111,0.64245,0.59015,0.53427,0.47556,0.41537,0.35547,0.2978,0.24405,0.19563,0.15336,0.11759,0.088203,0.064711,0.046413,0.032529,0.02223,0.014778,0.0095407,0.0059621,0.0035994,0.00209,0.0011619,0.00061747,0.00031389,0.00015345,7.1482e-05,3.0299e-05,1.2373e-05,4.142e-06,1.2287e-06,3.5168e-07,8.8052e-08,1.9195e-08,1.6185e-09,5.2303e-11,3.3831e-12,1.2981e-12,6.6011e-16,1.7733e-19,3.267e-20,1.0256e-20,9.8099e-24,3.9742e-24,1.5506e-24,1.8267e-26,8.1987e-27
9.0184e-27,5.3833e-25,1.3603e-24,4.5918e-23,1.1865e-22,7.8339e-22,2.3396e-19,6.1977e-19,1.268e-16,8.2558e-16,1.6967e-12,2.7823e-10,1.2808e-09,1.1782e-08,7.8369e-08,3.5631e-07,1.0668e-06,2.9406e-06,8.2421e-06,2.0675e-05,4.7539e-05,0.00010543,0.00022002,0.00043827,0.00084921,0.0015757,0.0028143,0.0048482,0.0080659,0.013,0.020296,0.030692,0.045018,0.064086,0.088538,0.11884,0.15515,0.19731,0.24494,0.29747,0.35432,0.41494,0.47867,0.54459,0.61137,0.67711,0.73953,0.79621,0.84507,0.88474,0.9148,0.93571,0.94866,0.95515,0.9568,0.95504,0.95112,0.94617,0.94112,0.93683,0.93394,0.93276,0.93333,0.93526,0.93803,0.94114,0.9444,0.94789,0.95192,0.95678,0.96228,0.96762,0.97129,0.97142,0.96636,0.95501,0.93721,0.91354,0.88499,0.8524,0.81605,0.77558,0.73032,0.67963,0.6234,0.56234,0.49792,0.43219,0.36743,0.30579,0.24908,0.19855,0.15491,0.11829,0.088381,0.064563,0.046073,0.032046,0.02167,0.014219,0.0090252,0.0055301,0.0032586,0.0018398,0.00099399,0.00051422,0.00025582,0.00012151,5.3024e-05,2.2355e-05,7.9635e-06,2.5942e-06,8.3186e-07,2.4372e-07,6.655e-08,1.2011e-08,1.7477e-09,2.1219e-11,2.6536e-12,1.4704e-15,6.3182e-17,1.4498e-18,5.5936e-19,7.6999e-23,3.1686e-23,1.2306e-23,3.3194e-26,1.4955e-26
1.5793e-26,1.0029e-24,2.5252e-24,9.0417e-23,2.3377e-22,1.5265e-21,4.4047e-19,8.3473e-18,1.0453e-15,3.6851e-15,9.2041e-12,6.0524e-10,3.9474e-09,3.3489e-08,1.796e-07,7.356e-07,2.1167e-06,5.6415e-06,1.518e-05,3.6906e-05,8.2778e-05,0.00017878,0.00036498,0.00071244,0.0013499,0.0024541,0.0042979,0.0072639,0.011863,0.018772,0.028781,0.04277,0.061671,0.086346,0.11739,0.15511,0.19941,0.24973,0.30524,0.36492,0.42776,0.49288,0.55944,0.62646,0.69262,0.75611,0.81478,0.8664,0.90906,0.94171,0.96421,0.97738,0.98273,0.98204,0.97707,0.96939,0.96025,0.95073,0.94173,0.93406,0.92834,0.9249,0.9238,0.92472,0.92714,0.93059,0.93484,0.9399,0.94607,0.95356,0.96222,0.97128,0.97933,0.98459,0.98545,0.98086,0.97058,0.95507,0.93506,0.91101,0.88281,0.84962,0.81032,0.76389,0.70995,0.64908,0.58277,0.51321,0.44295,0.3745,0.31012,0.25149,0.19972,0.15531,0.11819,0.087932,0.06388,0.045204,0.031076,0.020712,0.013343,0.0082917,0.0049544,0.0028379,0.0015566,0.00081817,0.00041347,0.00019977,8.9346e-05,3.8647e-05,1.4425e-05,4.9994e-06,1.7088e-06,5.3691e-07,1.6104e-07,3.3626e-08,5.7661e-09,1.9491e-10,1.9713e-11,2.8877e-15,1.2614e-16,3.6241e-18,1.4038e-18,2.036e-22,8.5872e-23,3.4191e-23,1.808e-24,7.3151e-25
2.692e-26,1.8099e-24,4.5445e-24,1.7248e-22,4.4618e-22,1.9833e-20,8.4713e-19,3.2922e-17,2.5023e-15,8.3355e-15,3.1211e-11,1.9876e-09,1.2005e-08,7.4833e-08,3.6028e-07,1.3885e-06,3.8953e-06,1.0142e-05,2.65e-05,6.291e-05,0.00013839,0.00029262,0.00058661,0.0011254,0.0020914,0.0037331,0.0064205,0.010658,0.017097,0.02657,0.040011,0.058417,0.08278,0.11394,0.15236,0.1981,0.25068,0.30906,0.37188,0.43759,0.50475,0.5722,0.63898,0.70415,0.76657,0.82472,0.87672,0.92067,0.95501,0.979,0.99282,0.9976,0.99509,0.98725,0.97596,0.96277,0.94889,0.93534,0.92292,0.91239,0.90432,0.89906,0.8967,0.89695,0.89931,0.90326,0.90852,0.91501,0.92293,0.93251,0.94361,0.95561,0.96728,0.97702,0.98343,0.98552,0.98304,0.97631,0.9658,0.9516,0.93317,0.90919,0.8781,0.83846,0.78955,0.73172,0.6663,0.59549,0.52198,0.44853,0.37776,0.31177,0.25211,0.19968,0.15478,0.11727,0.086708,0.062401,0.04359,0.029492,0.019271,0.012138,0.0073483,0.0042656,0.002372,0.0012642,0.00064747,0.00031722,0.00014462,6.3735e-05,2.457e-05,8.8444e-06,3.1224e-06,1.0045e-06,3.095e-07,6.5784e-08,1.1734e-08,5.6885e-10,3.8449e-11,5.9008e-15,4.3341e-16,7.1095e-18,2.7636e-18,2.4361e-20,9.7055e-21,6.6175e-23,3.5478e-24,1.4349e-24
1.5453e-25,3.4256e-24,8.5125e-24,3.1999e-22,7.2286e-21,5.4828e-20,1.0553e-17,9.1401e-17,4.8794e-15,2.0777e-12,2.259e-10,5.2657e-09,3.8259e-08,1.8067e-07,7.4787e-07,2.6608e-06,7.217e-06,1.8248e-05,4.6054e-05,0.00010638,0.00022887,0.00047304,0.00092969,0.0017506,0.0031887,0.0055847,0.0094281,0.015364,0.024202,0.036926,0.054597,0.078281,0.10896,0.14737,0.19373,0.24773,0.30841,0.3742,0.44314,0.51316,0.58244,0.64959,0.71363,0.77385,0.82945,0.87933,0.92211,0.95633,0.98083,0.99522,1,0.99648,0.98657,0.97228,0.9555,0.9377,0.92,0.9033,0.8883,0.87568,0.86598,0.85955,0.8565,0.85655,0.85918,0.86382,0.87006,0.8777,0.88687,0.89777,0.91034,0.92418,0.93832,0.95149,0.96252,0.9706,0.9755,0.9774,0.97652,0.97264,0.96478,0.95126,0.93005,0.89934,0.85803,0.80608,0.74459,0.67555,0.60159,0.52558,0.45037,0.37841,0.31167,0.25148,0.19858,0.1532,0.11527,0.084345,0.059859,0.041111,0.027251,0.017403,0.010683,0.0062909,0.0035512,0.0019228,0.0010005,0.00049862,0.00023259,0.00010489,4.2034e-05,1.5849e-05,5.8469e-06,1.9687e-06,6.4035e-07,1.5203e-07,3.2101e-08,2.754e-09,4.8006e-10,3.0378e-12,8.2209e-16,1.3288e-17,5.1688e-18,4.8084e-20,1.9156e-20,1.2413e-22,6.7465e-24,2.7278e-24
1.0936e-24,6.2225e-23,1.6137e-22,9.3279e-22,1.4947e-20,1.0618e-19,3.0845e-17,1.8614e-14,3.9446e-12,1.481e-11,1.7216e-09,1.4489e-08,8.812e-08,3.7669e-07,1.4328e-06,4.8253e-06,1.2757e-05,3.151e-05,7.7282e-05,0.00017439,0.00036802,0.0007455,0.001439,0.002663,0.0047607,0.0081886,0.013577,0.021732,0.033621,0.050369,0.073117,0.10294,0.1407,0.18691,0.24143,0.30349,0.37157,0.4435,0.51678,0.58886,0.6576,0.72153,0.77983,0.83212,0.87812,0.91733,0.94897,0.97211,0.98607,0.99076,0.9869,0.97591,0.9597,0.94023,0.91926,0.89814,0.87784,0.85912,0.84257,0.8288,0.81833,0.8115,0.80842,0.80881,0.81209,0.81757,0.82472,0.83318,0.84297,0.85427,0.86719,0.88157,0.89681,0.91203,0.92637,0.93922,0.95042,0.96006,0.96813,0.97413,0.97679,0.97409,0.96369,0.94342,0.91179,0.86836,0.81378,0.74969,0.67846,0.60286,0.52578,0.44989,0.37749,0.31033,0.24961,0.19607,0.15008,0.11164,0.080477,0.0561,0.037725,0.024434,0.015213,0.0090919,0.0052128,0.0028688,0.0015178,0.00076993,0.00036747,0.00016952,7.0462e-05,2.7703e-05,1.0621e-05,3.7204e-06,1.2636e-06,3.2489e-07,7.6634e-08,1.0128e-08,9.3651e-10,5.9951e-12,2.0872e-15,1.1628e-16,9.8823e-18,9.1918e-20,3.6618e-20,2.2563e-22,1.243e-23,5.0244e-24
