6.659688499,3.1287205722558906e-6,2.8112468065208435e-7,0.09763258338805983,9.5143372,7.255077119467873e-5,1.4521424412104836e-6,0.09171665926166606
6.5227455,5.6434321742178597e-5,2.0681765975664132e-7,0.09548166719608957,9.0301776,3.307390007906546e-5,1.1227270687983328e-6,0.10814073364057172
7.240408699,2.74351325634293e-6,4.783999580787025e-7,0.09973925897601668,9.2260432,7.021073297698342e-6,3.333299086512984e-6,0.09600552544060219
7.7272334,1.0566604677695627e-5,8.70757403550442e-8,0.09400601907210679,9.7362452,6.700428937586363e-5,6.496892271196837e-7,0.11145420948266897
7.4231054,0.00011718299026076159,7.437779654474991e-7,0.09173397771881213,10.513089501,6.0863031095550054e-5,9.73925727486089e-7,0.11549638049318567
8.7315256,5.753131899238987e-5,2.311716094374681e-6,0.08960354226168156,9.837266401,1.1692591028812904e-6,3.419246648566321e-7,0.10617664813531338
7.6887013,0.00010917375612867494,1.382959239607513e-6,0.07940562403509469,10.4525862,5.2614573113125914e-5,1.2477568874983687e-6,0.0899085737564077
8.033547999,0.0001290959563051817,4.543567309761768e-7,0.07852852951989055,9.9617864,2.7882133199575113e-5,2.144767552121282e-6,0.11414099015634677
7.403206199,3.79938774120441e-6,1.4874113588486833e-7,0.09684666511892759,10.627363499,6.329939427327912e-5,2.3462764752719003e-6,0.09538683027218274
7.2330638,0.00016622425899631902,3.3859037779789885e-6,0.08646571942250464,10.853386499,9.183399624352691e-6,1.4131829852507093e-6,0.10682934330373282
8.266034399,5.7478498244428545e-5,5.285663207497003e-7,0.09368377620327523,10.1257436,6.023524582936725e-9,1.6221653500026815e-6,0.09787361094586054
7.7922671,3.864343232172581e-6,5.23658562901567e-6,0.09627881130422543,10.174267299,2.4108042098156928e-5,1.6515363143135602e-6,0.10358586746163559
7.806072399,2.2032080906298074e-6,1.8563737182393177e-7,0.09640707660067672,10.662052,6.7718544722167495e-9,6.574886747488812e-7,0.09975969645111889
7.7282173,7.485841761006845e-5,5.207071616739298e-6,0.11193045232451453,10.729989999,8.383964265061226e-5,3.612798308477861e-8,0.11481768532476622
8.154286801,2.369780404989935e-5,3.032504765002324e-7,0.10880847657347323,11.575754099,3.49487319638026e-5,1.4682676347686206e-7,0.10682934330373282
7.450728899,6.074443993222638e-5,2.7312131953935467e-6,0.09255208664887607,10.282793401,0.00026853216040776437,6.387479229651126e-8,0.12379672251421905
7.3924258,7.208311479161528e-6,1.2541161851819762e-11,0.10053765250482098,10.6342555,4.7647795247192337e-5,1.8973526668671064e-6,0.0899085737564077
7.355857701,1.9070424015523737e-5,1.664610683208309e-6,0.1043457322137756,9.9168014,0.00021675909366960594,1.6480575268099982e-6,0.0851750124090521
7.217277701,1.2631189788400365e-5,3.58416558788679e-6,0.09840617254147657,10.1502132,1.628651847181548e-5,1.77845570065328e-7,0.10552595296689393
7.134500099,1.800772500009464e-5,8.05746492902324e-6,0.09817330019812497,10.682360001,3.076696917476356e-5,8.39208159732732e-7,0.09293204959850494
7.097368099,1.3514346434152322e-5,3.82885773659241e-6,0.10278242537833802,11.3206332,0.00012878842128702427,4.037859160874572e-6,0.12239333217738016
8.0002195,1.7820113894657444e-6,2.686405222785997e-6,0.1052983003335156,10.256554001,1.6777141920647738e-5,3.040637867986892e-6,0.09975969645111889
