5.6827872,7.15781271712443e-6,7.281743567008555e-8,0.10275006714061936,7.934046601,0.0001406813769182603,3.3566804974614333e-6,0.1217205852935699
5.3350117,2.2407485655153557e-8,4.703826780190975e-7,0.104409630749458,8.1177002,1.2866660043044115e-7,2.6981624601162405e-6,0.09789688158986616
5.571529299,6.855577820560084e-6,1.75115381054693e-7,0.10050935885295997,8.204331501,1.4469814901888674e-6,8.555605062531873e-7,0.10232626842114188
5.7057957,9.08237225031295e-5,2.4638164857554437e-6,0.11846165135262732,8.5423232,2.7178397169473768e-5,1.5562819696194686e-9,0.09602857294789086
4.929787901,1.9265178150934273e-6,3.012979907804744e-7,0.0993367154738736,6.353559601,1.1619776054432608e-6,5.91732346178843e-6,0.09540980340056575
4.642495799,7.457817192015748e-5,2.495183938377754e-7,0.11636141379334093,6.6597703,2.668224380700408e-6,4.892929838058217e-8,0.10816519434706783
4.730301599,5.298118689303462e-8,4.3660648711690135e-8,0.09731458892249716,6.844042499,1.8143793590046186e-6,1.5189323671789528e-8,0.09915242068451637
4.770521,2.014540763473906e-7,4.0300573677612275e-6,0.10337592392001588,6.329620401,2.104395751346701e-5,1.1980109077048521e-7,0.10948473344171804
4.6175669,1.7645385458629626e-5,2.196424512826748e-6,0.10987827574786782,6.437180499,5.181164154415974e-6,3.4408288441182326e-7,0.10555011615776741
4.564594899,8.37663223446137e-6,9.01445066625674e-8,0.09934790821055549,6.835600099,1.7271530914000894e-5,1.1734129782755594e-6,0.09915242068451637
4.627325199,3.115597555341199e-5,2.340609305648305e-6,0.08829964450368463,6.513115099,5.731125473254306e-7,1.048441264903566e-7,0.10425457706311721
4.5691108,1.4172306051768202e-6,1.4415771261086795e-6,0.10122916756060463,6.464621599,2.115185010064268e-6,1.9183465595891135e-6,0.10168749887381678
4.6721532,7.078645484142238e-6,2.4411585362659306e-6,0.1049509485504747,6.6718754,4.5100267461122304e-6,7.220636965741013e-9,0.09234595566394023
4.642483801,0.00017416923228046733,1.766019412257832e-6,0.12268168319247053,6.267181599,6.035929826774729e-6,1.0744816740278835e-6,0.10425457706311721
4.962900501,5.282109768139649e-8,1.7667301871306536e-6,0.10757276465789074,6.235600499,6.604284178288807e-5,1.1216443516799638e-6,0.11214781163101845
4.538540601,1.5394175981947275e-5,4.10670045954008e-7,0.10808491970664502,6.6662713,1.3749537933505996e-5,2.393606239316935e-8,0.09852365113719126
4.779809801,2.921100430062083e-5,1.4758938769901856e-7,0.10706280128839495,6.5446587,7.376277990146061e-5,3.537745015060698e-10,0.09295472521126533
4.6900118,6.9484160406405915e-6,7.316326611399517e-7,0.09736807985198027,6.473633499,8.807412319309314e-6,2.9046994094997326e-8,0.10555011615776741
4.440426099,4.8034479563864905e-5,1.2027490001430558e-6,0.09607381500705368,6.787944501,8.150460155650799e-5,4.906664602989698e-7,0.11620242891496907
4.6360036,2.0446935420290733e-6,3.671399630036306e-9,0.11202318977494397,6.755952901,4.6218840533205404e-7,8.857303646796155e-7,0.10425457706311721
4.6058208,0.0001142080727945383,3.2463891496853475e-7,0.09017732787618307,6.3673812,2.5016388592634923e-5,6.153566085757262e-7,0.09540980340056575
5.1337747,6.0421842638926174e-5,1.8078528887844233e-7,0.09492396132258638,7.5492191,1.1289804527050125e-5,3.15543090512047e-7,0.09915242068451637
5.349718501,1.0205736462747726e-5,1.2047286349843551e-15,0.10494853553253539,6.504866799,6.781123773515387e-6,2.5227014649565647e-6,0.09789688158986616
4.7833594,2.9710472055131812e-5,1.0901966117665652e-7,0.10312332568705747,6.6656786,7.164160289262236e-6,1.4735452905956706e-7,0.102967037968467
5.2626857,6.0167674197762446e-5,2.741500317219375e-7,0.11794289020573409,6.990411901,5.418601263559269e-7,2.0214661961462057e-6,0.09664934249521595
5.0633886,1.0378292784095341e-5,5.4366186094046435e-6,0.11842073372565556,6.4575773,2.545149526179959e-5,3.853361888563984e-6,0.11081227253636824
