8.906350701,3.991114256018605e-5,1.8394875341687195e-6,0.09753832143692484,11.421525,7.031485067804927e-5,4.257997630034213e-7,0.09213820267369502
7.119791099,8.588667089884862e-6,5.875125618394074e-6,0.09803346155353168,9.5832201,4.398284979268999e-5,3.088367754691077e-8,0.09213820267369502
7.253634101,2.6138946908587008e-5,2.890863190798437e-6,0.10420409545343144,10.761396,0.00012842242971355358,5.443906495568009e-7,0.12218013591557891
6.5775707,0.00019305093370484047,4.7321188283712055e-6,0.11860177803352788,8.8742583,0.00018402537723080168,4.0102718209367595e-7,0.12288022142083727
6.817494101,2.9203568033549872e-8,2.844454445445235e-7,0.10099104648462917,11.090337,4.939180235817437e-6,5.145719684777461e-7,0.09956722873679516
6.171277401,5.238579210224007e-6,5.948802239013776e-6,0.10073901524736854,8.881742501,5.530530218638017e-5,2.582399711176147e-6,0.11191885333670373
6.190467399,9.002970996410068e-5,5.61999068690626e-7,0.11264637627863795,9.6553842,6.12610886469555e-6,1.1356098320739653e-6,0.10663016929463696
6.1695241,0.00010253837728257359,3.2454200886877574e-8,0.08613003882825077,8.7067788,4.9111196345603856e-5,1.1646990229897115e-6,0.11326102434722042
6.153667299,7.763948629815077e-6,3.501340383427947e-6,0.10364879778563121,9.3667196,8.68062489096151e-5,4.184249191052004e-6,0.09032594615791999
6.432981601,1.558268326041958e-5,9.363365513078796e-7,0.11076533775714915,8.847215301,2.7875293506981496e-5,1.9923925210991597e-6,0.11191885333670373
7.3899319,2.495222419624738e-5,1.2313841790478297e-6,0.1058442564030787,10.565082599,0.0001303799231965811,6.601563656891546e-7,0.08499717661059487
6.2463403,6.204468639812468e-5,4.3298232451765356e-7,0.0922267064566395,8.8281461,0.0002400024803331007,7.564164535177373e-6,0.12078596490506223
6.1727684,0.00023879831599373598,2.1953893978143338e-7,0.11568062390206815,9.5616389,4.745110605104707e-5,4.6649696055837836e-6,0.11802162288402884
6.3554855,9.32918302081546e-5,2.9520444814299027e-10,0.09072987675154666,9.0368028,2.926179305346086e-5,2.9081388061114692e-6,0.09830905772627847
6.3615425,1.0219928756294734e-7,1.6168557820121001e-6,0.09829261803680395,8.952693999,9.713308710540745e-8,9.60556357099859e-8,0.1014694852525702
6.252904001,2.0772082932931746e-7,3.3377497719600883e-7,0.08986173308632014,10.4930909,1.1475037323590813e-7,1.2525084998052832e-6,0.1040338272736036
6.118916501,1.5555391032546837e-5,1.108567504907439e-7,0.09307509982094017,10.269487,3.4977023047691665e-5,3.206634597511479e-7,0.1014694852525702
6.9168506,2.0442170090518304e-6,7.206078429732671e-7,0.11388270042574547,9.201874101,3.371741357044154e-6,6.953236376488561e-8,0.11058468232618704
6.379331099,7.632574611421818e-6,1.4127111442138248e-6,0.09431926633369045,11.233964601,1.114742331189673e-5,1.6646470523574257e-7,0.10597808378937862
8.110193499,1.7308884523616922e-5,3.7927389983142466e-7,0.10037474459611552,11.2587457,5.280419759103875e-5,3.264354392793413e-8,0.1099205968209287
7.158896101,6.748098492296342e-6,3.984863142581262e-7,0.09955127785890647,11.5215571,9.614045618658482e-6,3.18715607351083e-6,0.10338974176834524
