3.6084239,2.5103884006386498e-5,3.07481092610574e-6,0.04222288762575564,3.776718999,9.816170161809264e-6,5.173220543712134e-9,0.042803012345679084,6.516495401,2.5220313761813656e-5,1.5170588935052095e-5,0.0019067777777777989
2.7937152,2.457614452698084e-5,8.04646631874124e-9,0.05426208734957577,3.9773656,1.0915101490166633e-5,4.8747436136726e-7,0.047912345679012425,6.324028601,1.0545733877615489e-5,6.692451249048094e-6,0.0016537777777777972
2.9529642,0.00013064585036621837,7.913510071828926e-7,0.03852486902763061,3.776268901,1.2478101582635009e-6,5.57011684047681e-6,0.04489690123456798,6.290563501,1.7996227658241886e-5,7.443560259069657e-6,0.001995111111111133
3.209805701,2.4369170456628294e-5,4.114613501236016e-7,0.04712479492774257,3.9184261,1.1380194636798425e-6,3.76366968051498e-10,0.046608012345679094,8.21677,2.6231128888739715e-5,8.439691314382452e-6,0.001272111111111128
2.9801176,1.3608281199934768e-5,4.134319123237969e-7,0.050494837068407995,3.820156399,8.915322004857455e-6,2.2175220873236194e-7,0.05147856790123466,9.8467789,1.226663355541036e-8,6.7162108052981474e-6,0.000765444444444457
3.4211598,2.216827150925659e-5,1.9168672704388454e-7,0.04727572697674346,3.8247184,5.865503469374673e-6,8.683946141547438e-6,0.046177234567901314,7.1411627,1.5684727799631386e-6,8.587524127654212e-6,0.0006084444444444556
2.8648441,6.536818759509293e-6,7.755709390662916e-7,0.05159342149346701,3.8842794,2.1207901953935494e-7,1.6718948572511163e-8,0.04532167901234576,6.718394,3.3238930107412946e-5,1.1311255398183671e-5,0.0024667777777778025
2.901658101,1.683907988856773e-5,1.3223246961846481e-6,0.05675949054621271,4.1781852,1.6482363730096825e-6,4.433682970920747e-11,0.047912345679012425,7.6404225,8.272554935401674e-10,1.2196311194944545e-5,0.0008801111111111248
3.9618725,9.544329317800962e-6,4.3808372468840297e-7,0.057605677441734136,4.53958,4.4512014599285814e-7,9.72900528247936e-7,0.0444741234567902,8.083603899,6.3844362499544e-5,1.4734836440452294e-5,0.0020854444444444666
3.7783099,1.6413528315165361e-6,6.515418937770721e-7,0.05190362577503209,4.5444832,1.172226704902501e-5,1.4776180411066006e-7,0.045748456790123536,6.8101072,4.140472233788943e-5,1.3144304786505187e-5,0.0021777777777778006
3.2730164,5.925875348776283e-5,2.056731424065777e-6,0.058335460715095974,3.9642504,1.7347886510622325e-5,9.758124022152037e-8,0.04967945679012354,10.642816299,1.6231964794389547e-6,5.394645755980349e-6,0.0007111111111111232
2.9069045,0.0001287270322424675,1.7927389471241034e-6,0.062244708083126626,3.817185499,3.4555214518713464e-6,2.4847268202965017e-7,0.04704079012345687,8.204755199,3.716828866918088e-5,1.0697019899240333e-5,0.0015734444444444635
